Title,Published At,URL,Content,Rating
Tesla settles case over fatal 2018 crash of Apple engineer involving Autopilot,2024-04-08T22:39:45+00:00,https://nypost.com/2024/04/08/business/tesla-settles-case-over-fatal-2018-crash-of-apple-engineer-involving-autopilot/,"
		Thanks for contacting us. We've received your submission.	 Tesla has settled a lawsuit over a car crash which killed an Apple engineer in 2018 after his car veered off a highway near San Francisco, court documents showed on Monday. The settlement would help Tesla avoid a lengthy jury trial over what role its Autopilot driver-assistance technology may have played in the crash. The case involves a highway accident that killed Walter Huang. Tesla had contended Huang misused the system because he was playing a video game just before the accident. Huang’s family had alleged Autopilot steered his 2017 Model X into a highway barrier. Lawyers for Huang’s family had also raised questions about whether Tesla understood drivers likely would not or could not use the system as directed, and what steps the automaker took to protect them. The crash that killed Huang was among hundreds of US accidents in which Autopilot was a suspected factor in reports to auto safety regulators. The Autopilot system can steer, accelerate and brake by itself on the open road but cannot fully replace a human driver, especially in city driving. Tesla materials explaining the system warn that it does not make the car autonomous and requires a “fully attentive driver” who can “take over at any moment.”",0
"Apparently Samsung Has A Reputation Problem, Galaxy Branding In Doubt",2024-04-09T23:43:18+00:00,https://www.channelnews.com.au/apparently-samsung-has-a-reputation-problem-galaxy-branding-in-doubt/?utm_source=rss&utm_medium=rss&utm_campaign=apparently-samsung-has-a-reputation-problem-galaxy-branding-in-doubt,"Apparently, Samsung has a reputation problem that has only just been revealed. According to management their premium Galaxy smartphones are appealing to ‘Middle-aged older males, uncles, older sister’s and husbands” and not the younger audience that are in love with all things Apple. In South Korean this consumer is described as the “ajeossi” audience by teens and users in their 20s to mid-30’s who Samsung is desperate to attract to their brand. As a result, Samsung is investing in short films and video’s starring celebrities to change the perception with the younger audience the smartphone maker is trying to attract away from buying Apple phones. There are even discussions internally as to whether Samsung should drop the Galaxy name from future devices due to the perceptions associated with the brand. According to researchers ‘ajeossi’ implies an “older” or “out of style.” audience. Samsung Australia who collects a vast amount of data on their premium Galaxy users has not said who is the actual audience buying their devices. According to the Korean Herald, the world’s largest smartphone maker by shipment said its short film series, “S24 Hours Movie Series,” starring actor Go Min-si and the League of Legends esports champion Faker, reached 10 million views on YouTube on Sunday. This was a month after being released in South Korea. Including the number of views from other social media platforms like Instagram and streaming services, the total surpasses 50 million views, the company said. According to Samsung sources the business is currently losing ground to its archrival Apple with the business keen to turn this problem around in several markets including in the USA where Apple dominate. In South Korean the brand accounts for 7 out of 10 adult smartphone users, according to a recent Gallup survey. Similar to the Australian market Apple’s iPhone is more with users aged between 18 to 29.
Their lifestyles are driven by heavy consumption of TV and digital media, and they are especially engaged in local TV series, as well as celebrities and their aspirational lifestyles. Now Samsung is moving to try and attract a younger user through the short film series by advertising the latest artificial intelligence features in its Galaxy S24 series in a “more fun and friendlier” form. “The short film advertisement is an effective marketing strategy to target the young,” an industry official said. The key AI features of the Galaxy S24 series, including Live Translate, Nightography and Circle to Search, these features are playing crucial roles in the drama’s unfolding in the Samsung short films. Last year, Samsung also presented a short film to promote its Galaxy S23 series. The short film, titled “Faith,” was shot using the smartphone and directed by Na Hong-jin, an award-winning director and screenwriter, widely known for his movie “The Wailing” (2016). The South Korean Herald claims that Apple also employs the short film marketing strategy to increase its popul...",-1
Apple’s latest entry-level iPad has returned to its best price to date,2024-04-09T23:00:18+00:00,https://www.theverge.com/2024/4/9/24124299/apple-ipad-max-annual-subscription-google-pixel-watch-deal-sale,"By  Brandon Widder, a senior editor overseeing deals, gift guides, and commerce. He spent six years spearheading buying guides and consumer tech coverage at Digital Trends. If you buy something from a Verge link, Vox Media may earn a commission. See our ethics statement. With each passing day, it seems increasingly unlikely that Apple will introduce a new slate of iPads before the end of April — which isn’t surprising when you consider the latest reports now indicate Apple’s forthcoming tablets won’t arrive until early May. The iPad Pro, iPad Air, and iPad Mini are all rumored to receive a refresh, though, the same isn’t true of Apple’s entry-level model, which is currently matching its all-time low of $349 ($100) in its base configuration at Amazon and Best Buy. You can also pick it up at Target for the same price if you’re a member of Target Circle, the retailer’s free rewards program. As for where it sits in Apple’s current tablet lineup, the 10th-gen iPad resides somewhere between the ninth-gen model and the latest iPad Air. It cribs many design elements from the latter — including a larger 10.9-inch display, USB-C charging, and a Touch ID fingerprint scanner that’s baked directly into the power button — but it also suffers from some of the same limitations as Apple’s last-gen iPad. It’s only compatible with the first-gen Apple Pencil and the new Apple Pencil with USB-C, for one, and it can’t tap into the same accessory ecosystem as the iPad Pro or iPad Air. That said, it’s still an excellent tablet for doing tablet things, one that will allow you to watch movies, read, play games, and even tackle some light productivity tasks in a pinch.  Now, if only Apple hadn’t removed the headphone jack. Apple’s 10th-gen iPad is the spiritual successor to the older ninth-gen model. In exchange for its revised design, landscape-oriented webcam, USB-C port, larger 10.9-inch screen, and faster processor, it ditched the headphone jack and got more expensive. Not to be outdone by Disney Plus and Hulu, Max intends to crack down on password sharing later this year. Fortunately, if you’re willing to pay for an entire year upfront, there’s still time to take advantage of Max’s ongoing March Madness promo, which allows you to save an additional 30 percent on the cost of an annual subscription. The current deal is available to both new and returning subscribers, though, you will need to sign up before the end of today, April 9th, to take advantage of the discount. In terms of pricing, annual Max plans start at $69.99 ($30), which nets out to be $5.83 a month over the course of a year. You can also go ad-free for $104.99 ($50 off) or opt for the Max Ultimate Ad-Free tier for $139.99 ($60 off), the latter of which allows you to stream on four devices at the same time, download more content for offline viewing, and stream select content in 4K UHD with Dolby Atmos. That said, each tier provides access to the same catalog of movies and shows, meaning you’ll be able to s...",-2
"Golden Apple Award: Robin Campbell, Hopewell Elementary School",2024-04-09T22:51:01+00:00,https://www.wdef.com/golden-apple-award-robin-campbell-hopewell-elementary-school/,"Sections About Connect With Us CLEVELAND, Tenn. (WDEF) – The best teachers genuinely care for their students. Kids can tell. That’s certainly the case in Robin Campbell’s 4th grade class at Hopewell Elementary School. For always giving 100%, we decided to give Ms. Campbell this week’s Golden Apple Award. 
 Amber Winters is the Principal at Hopewell. She explains, “Miss Campbell is a fantastic teacher.  Miss Campbell is extremely creative, very loving and caring to her students.  Building relationships with them is one of the things that she works at the most.” When asked to describe herself, Ms. Campbell says,” Robin Campbell is someone who puts her heart and soul into teaching every single day. At home, I enjoy fishing, and we have two baby dogs at home that are a lot.  I just enjoy spending time with my family.” She continues, ” I love teaching.  Teaching was something that was placed in my heart at a very young age.  I knew when I was in third grade that I wanted to become a teacher.  And it has just been in my heart and my soul all those years.” 4th grader Bernadette Augustyn says, “She is just such a loving person, and she teaches everyone well, and she’s just an amazing person.” 4th grader Elijah Fincher chips in, “She’s really nice and she tries her best to teach us in ways that we can understand of how to learn stuff.” 4th grader Noella Thomas adds, “She’s just really caring for her students, and she treats us as her own family.” 4th grader Skylar Henry says, “She’s really nice and she treats a lot of people with kindness.  And she treats us like, really kind, like we’re her own children.” 4th grader Aiden Oliver adds, “She always, never gives up on anyone.  She gives second chances.  She’s loving, caring.  Like teachers that are loving, caring, always willing to spend hours of effort and work into helping students learn.” 4th grader Abby DeVries exclaims, “I love Miss Campbell because she helps us with everything.  Like, if we’re, like, if we’re stuck on a problem, she comes over and helps us.” 4th grader Tristan Millard gives this example, “I used to be a very bad kid until she taught me the lesson not to do that and not now.  I’m a Christian. I believe in Jesus.  I always stay quiet when the teacher’s talking.  I do my work.  I pay attention.” Ms. Campbell concludes, “This has touched me in a way that I didn’t know.  I didn’t know that that’s how they felt about me.  And it makes this job so much more enjoyable and so much it makes me feel appreciated.” Tristan Millard added, “I really appreciate everything she’s done for all of us.”  	 


  

















This content provided by:










Related



 









Golden Apple Award: Sarah Dodson, Lake Forest Middle School 









Cleveland High Schools remembers 2 who died in weekend crash 









Cleveland City Schools says it will not arm teachers 









Cooking mishap results in fatal Bradley County house fire 





Recipe Concepts



 





















Local Events


...",0
"Apple stock is down 10% this year, but there are 5 reasons for investors to remain bullish, Wedbush says",2024-04-09T22:40:48+00:00,https://ca.finance.yahoo.com/news/apple-stock-down-10-5-224048496.html,Thank you for your patience. Our engineers are working quickly to resolve the issue.,-1
Apple Watch 10 Could Have Enhanced Battery Life,2024-04-09T22:31:01+00:00,https://www.gottabemobile.com/apple-watch-10-battery-life/,"Published on By The upcoming Apple Watch Series 10 may offer better battery life than its predecessors thanks to a change the company is making to the display.  A supply chain report from South Korean outlet The Elec highlights the potential change. The site claims the device will utilize an improved OLED display with low-temperature polycrystalline oxide (LTPO) thin-film transistor (TFT) technology. This change should help lower power consumption which means enhanced battery life for users. It’s unclear how big of a change we might see, but it’s a good sign for prospective buyers. The site further claims that LG Display is expected to take the lead role producing the Apple Watch 10’s OLED display. And like other sources, The Elec believes the Apple Watch 10 will arrive in the second half of the year. The Apple Watch 10 will reportedly come with upgrades like blood pressure monitoring and sleep apnea detection. The company is also said to be working on a new mid-range Apple Watch SE 3 which should launch alongside the Series 10 in the fall. Your email address will not be published. Required fields are marked * Comment *  Name *  Email *  Website   Save my name, email, and website in this browser for the next time I comment.  

  Δ As an Amazon Associate I earn from qualifying purchases. Copyright © 2024 SXL Media Group, Inc.",3
Scepticism Grows Around 2026 Launch Of Foldable iPhones,2024-04-10T00:01:46+00:00,https://www.channelnews.com.au/scepticism-grows-around-2026-launch-of-foldable-iphones/?utm_source=rss&utm_medium=rss&utm_campaign=scepticism-grows-around-2026-launch-of-foldable-iphones,"Much has been speculated across mainstream media about the plans that Apple has for its foldable iPhones. Now some reports, indicate that the launch date for that device has been pushed from 2026 to 2027 – although there is scepticism among some analysts that the project might be scrapped altogether. Other reports note that Apple has undergone an internal personnel reshuffle. Staff who previously worked on the Vision Pro have now been reportedly sent to work on foldable devices instead. Apple is rumoured to be in the early stages of developing two top-down flip smartphones. South Korea’s Samsung Securities anticipates that the foldable iPhone will feature a 6-inch external display and an 8-inch main display, while also leaving open the possibility of Apple launching a left-right fold product. Apple is reported to be discussing supply orders with LG Display (LGD) and Samsung Display (SDC). Its requirements for panel specifications include a thickness that’s half of the current iPhones and a completely smooth folding crease.  It is also believed to be actively applying for patents related to foldable displays, such as embedded flexible panels within the phone to minimise fold axis creases. In addition, Apple plans to fill displays with polymer materials such as silicone or acrylate to reduce light reflection issues. In addition to the foldable iPhone, Apple is also supposedly working on a folding iPad which will be approximately the size of its iPad Mini and feature an 8-inch screen. While analysts are excited at the prospect of these devices which are, at best, several months away from full-fledged production, Apple is known to abandon projects that it no longer sees a future for within its company – as has been reported to be the case for its car and in-house 5G modem programmes.   02 9002 5900   [email protected] Level 1, 275 Alfred Street
North Sydney
NSW 2060
Australia
  ",2
"Jim Cramer says Wall Street's too cynical on Jerome Powell, Nvidia and Apple",2024-04-11T23:06:39+00:00,https://www.cnbc.com/2024/04/11/jim-cramer-says-wall-streets-too-cynical-on-powell-nvidia-and-apple.html,"Credit Cards Loans Banking Mortgages Insurance Credit Monitoring Personal Finance Small Business Taxes Help for Low Credit Scores Investing SELECT All Credit Cards Find the Credit Card for You Best Credit Cards Best Rewards Credit Cards Best Travel Credit Cards Best 0% APR Credit Cards Best Balance Transfer Credit Cards Best Cash Back Credit Cards Best Credit Card Welcome Bonuses Best Credit Cards to Build Credit SELECT All Loans Find the Best Personal Loan for You Best Personal Loans Best Debt Consolidation Loans Best Loans to Refinance Credit Card Debt Best Loans with Fast Funding Best Small Personal Loans Best Large Personal Loans Best Personal Loans to Apply Online Best Student Loan Refinance SELECT All Banking Find the Savings Account for You Best High Yield Savings Accounts Best Big Bank Savings Accounts Best Big Bank Checking Accounts Best No Fee Checking Accounts No Overdraft Fee Checking Accounts Best Checking Account Bonuses Best Money Market Accounts Best CDs Best Credit Unions SELECT All Mortgages Best Mortgages Best Mortgages for Small Down Payment Best Mortgages for No Down Payment Best Mortgages with No Origination Fee Best Mortgages for Average Credit Score Adjustable Rate Mortgages Affording a Mortgage SELECT All Insurance Best Life Insurance Best Homeowners Insurance Best Renters Insurance Best Car Insurance Travel Insurance SELECT All Credit Monitoring Best Credit Monitoring Services Best Identity Theft Protection How to Boost Your Credit Score Credit Repair Services SELECT All Personal Finance Best Budgeting Apps Best Expense Tracker Apps Best Money Transfer Apps Best Resale Apps and Sites Buy Now Pay Later (BNPL) Apps Best Debt Relief SELECT All Small Business Best Small Business Savings Accounts Best Small Business Checking Accounts Best Credit Cards for Small Business Best Small Business Loans Best Tax Software for Small Business SELECT All Taxes Filing For Free Best Tax Software Best Tax Software for Small Businesses Tax Refunds Tax Brackets Tax Tips Tax By State Tax Payment Plans SELECT All Help for Low Credit Scores Best Credit Cards for Bad Credit Best Personal Loans for Bad Credit Best Debt Consolidation Loans for Bad Credit Personal Loans if You Don't Have Credit Best Credit Cards for Building Credit Personal Loans for 580 Credit Score or Lower Personal Loans for 670 Credit Score or Lower Best Mortgages for Bad Credit Best Hardship Loans How to Boost Your Credit Score SELECT All Investing Best IRA Accounts Best Roth IRA Accounts Best Investing Apps Best Free Stock Trading Platforms Best Robo-Advisors Index Funds Mutual Funds ETFs Bonds  Monday - Friday, 6:00 - 7:00 PM ET In this article CNBC's Jim Cramer on Thursday said Wall Street should be less jaded, saying that to see gains it is necessary to trust certain deserving market-moving figures. He specifically said he has faith in Federal Reserve Chair Jerome Powell, Nvidia's Jensen Huang and Apple CEO Tim Cook, even as some on Wall Street have negative sentiments abou...",1
Apple to allow retro game emulators on iOS,2024-04-11T23:06:23+00:00,https://www.tweaktown.com/news/97355/apple-to-allow-retro-game-emulators-on-ios/index.html,"Apple makes a pre-emptive change in its App Store policies in an effort to head off negative effects from the European Union's new Digital Markets Act (DMA) legislation. The EU's new DMA is changing the face of the digital world as we know it. European lawmakers have used the new act to crack open Apple's ill-favored App Store policies and force some pretty big changes. The biggest shake-up is that Apple must now allow app developers to sell their apps and content on independent third-party stores on iOS, a move that allows developers to circumvent Apple's 30% commission fee. As part of Apple's DMA-sparked changes, retro game emulators will now be unbanned on the App Store and users are free to download and use them. Per Apple's new policy update: 4.7 Mini apps, mini games, streaming games, chatbots, plug-ins, and game emulators Apps may offer certain software that is not embedded in the binary, specifically HTML5 mini apps and mini games, streaming games, chatbots, and plug-ins. Additionally, retro game console emulator apps can offer to download games. You are responsible for all such software offered in your app, including ensuring that such software complies with these Guidelines and all applicable laws. Software that does not comply with one or more guidelines will lead to the rejection of your app. You must also ensure that the software adheres to the additional rules that follow in 4.7.1 and 4.7.5. These additional rules are important to preserve the experience that App Store customers expect, and to help ensure user safety. 4.7.1 Software offered in apps under this rule must: 
Derek Strickland
 Derek joined the TweakTown team in 2015 and has since reviewed and played 1000s of hours of new games. Derek is absorbed with the intersection of technology and gaming, and is always looking forward to new advancements. With over six years in games journalism under his belt, Derek aims to further engage the gaming sector while taking a peek under the tech that powers it. He hopes to one day explore the stars in No Man's Sky with the magic of VR. Similar News Related Tags © 1999-2024 Tweak Town Pty Ltd. All Rights Reserved. TweakTown® and its logo are registered trademarks.",3
Wild footage shows ‘unruly’ migrant mob scuffling with NY cops at shelter,2024-04-11T22:42:04+00:00,https://nypost.com/2024/04/11/us-news/wild-footage-shows-unruly-migrant-mob-scuffling-with-ny-cops-at-shelter/,"
		Thanks for contacting us. We've received your submission.	 Newly released police bodycam footage captures the moment cops in Yonkers are forced to scuffle with a group of rowdy migrants at a local hotel packed with asylum seekers. Police busted two people during the Tuesday afternoon melee at a local Ramada Inn — but not before they were surrounded and berated in Spanish by an unruly migrant mob, the footage shows. Cops were called to the hotel shortly before 1 p.m. on reports of an out-of-control guest.  “The guy is over here unruly,” a Ramada employee said during a 911 call. “He’s being very violent with everybody. He’s throwing stuff at everybody. We need somebody here right away.” The footage shows the officers walking into the lobby, where they grabbed Arnal Kent, 35, and took him into custody while surrounded by a crew of other migrants. “Why does he have to hit me?” Kent is heard jawing in Spanish as he struggles to get away. “They’re not taking me. They’re not taking me. I’m not doing anything.” That’s when a migrant woman — identified as 24-year-old Yainilet Hernandez — pushes the officers, then blocks the door of the police vehicle to bar cops from putting Kent inside. Yonkers cops manage to get the handcuffed suspect inside — then let things cool down, the video shows. After a few minutes, they go back to Hernandez and try to cuff her, only to have her try to fight off the cops, who are forced to take her to the ground to put the handcuffs on to the taunts of the bystanders. Kent was charged with menacing, disorderly conduct and obstructing governmental administration and released without bail, police said.  Hernandez was charged with second-degree assault, obstruction of governmental administration and resisting arrest, and was being held at the Westchester County Jail on $500 bail. In a statement Thursday, Yonkers police spokesman Detective Sgt. Frank DiDomizio said police “responded to a call for service and reacted appropriately.” The Ramada Inn on Tuckahoe Road was tapped by New York City officials to take in about 250 migrants in May 2023 as the Big Apple struggled to find space for the flood of asylum seekers.      Advertisement",0
AirPods Max Vs AirPods Pro 2: Which Is Best For You?,2024-04-11T22:15:11+00:00,https://www.slashgear.com/1555997/airpods-max-airpods-pro-2-explained-best-for-you/,"
Whether you are looking to purchase new audio gear for your daily intense workout sessions, enjoy an immersive music listening experience, or seamlessly participate in online meetings or online classes, choosing between earbuds or headphones is a tough call. While great options like Galaxy Buds or Sony headphones exist, sticking with Apple might be the way to go if you're already in the Apple ecosystem.





At the time of writing, Apple has two different types of wireless headphones available: The AirPods and the AirPods Max. While the former is available in a Pro model as well and is among the best noise-canceling earbuds out there, the latter is the most premium wireless headset you can purchase from Apple at the time being. While both of these accessories are nowhere near similar design-wise, you'll be surprised to know how similar they are in terms of features.
Another aspect the two accessories differ in significantly is their price point. The increasingly convenient AirPods Pro, which is in its second generation at the time of writing, retails for $248. On the other hand, the impressively feature-packed AirPods Max are priced at $548. Since this is quite a massive difference, it's safe to conclude that the AirPods Pro is definitely a better option if you're on a budget. However, if affordability isn't an issue, keep reading to decide which one is better for you.





 Whether you are looking to purchase new audio gear for your daily intense workout sessions, enjoy an immersive music listening experience, or seamlessly participate in online meetings or online classes, choosing between earbuds or headphones is a tough call. While great options like Galaxy Buds or Sony headphones exist, sticking with Apple might be the way to go if you're already in the Apple ecosystem. At the time of writing, Apple has two different types of wireless headphones available: The AirPods and the AirPods Max. While the former is available in a Pro model as well and is among the best noise-canceling earbuds out there, the latter is the most premium wireless headset you can purchase from Apple at the time being. While both of these accessories are nowhere near similar design-wise, you'll be surprised to know how similar they are in terms of features. Another aspect the two accessories differ in significantly is their price point. The increasingly convenient AirPods Pro, which is in its second generation at the time of writing, retails for $248. On the other hand, the impressively feature-packed AirPods Max are priced at $548. Since this is quite a massive difference, it's safe to conclude that the AirPods Pro is definitely a better option if you're on a budget. However, if affordability isn't an issue, keep reading to decide which one is better for you. 
In terms of design, both options are nowhere near similar. While the second-generation AirPods Pro is available in only white color, you can get the AirPods Max in a variety of colors, including silver, space grey...",1
Don’t Expect an AirTag 2 This Year,2024-04-11T22:08:20+00:00,https://www.gottabemobile.com/dont-expect-an-airtag-2-this-year/,"Published on By If you’re holding your breath, hoping Apple releases a new AirTag 2 in 2024, stop. Everything we’ve heard suggests the launch is a lot further down the road.  Apple first introduced its AirTag tracker back in 2021. Since then, the accessory’s popularity has soared. And as its grown, so have the questions about the AirTag’s successor or AirTag 2. We often get questions about an AirTag 2 from prospective AirTag buyers because they want to know if the current model is safe to buy or if they should wait for a new model. It’s a legitimate question and one that has a pretty definitive answer. We’ve heard a lot about the products Apple plans to launch in 2024. From new iPad Pros and iPad Air 6, to the iPhone 16 and iOS 18, we’ve got a firm read on what to expect from the company this year. We haven’t, however, heard much about the AirTag 2. Apple could surprise everyone with a launch this year, but an arrival next year is more likely. One of the few people that’s released information about the second-generation AirTag is Apple supply chain analyst, Ming-Chi Kuo. Initially, Kuo believed production of the AirTag 2 would begin in late 2024 which would likely have meant a release in late 2024 or early 2025. In October, Kuo released a revised prediction. He now believes mass production of the AirTag 2 “has been postponed to 2025.” This doesn’t guarantee it will launch in 2025, Apple’s plans often change, but it certainly leaves the door open. The current model was announced in April so we may see Apple use a similar timing for the next model. That, of course, remains to be seen. Not much is known about the AirTag 2. Kuo believes the device might have integration with Apple’s new Vision Pro, but he didn’t elaborate on what that would mean. Other potential features could include a new Ultra Wideband chip which could lead to improvements like better battery life and improved tracking. Your email address will not be published. Required fields are marked * Comment *  Name *  Email *  Website   Save my name, email, and website in this browser for the next time I comment.  

  Δ As an Amazon Associate I earn from qualifying purchases. Copyright © 2024 SXL Media Group, Inc.",-1
