Title,Published At,URL,Content,Rating,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIPS Act monies to be finally distributed in this week’s R&D power index,2024-02-05T19:16:54+00:00,https://www.rdworldonline.com/chips-act-monies-to-be-finally-distributed-in-this-weeks-rd-power-index/,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
Reality check: How diverse is Korea really? LGBTQ+ in workplace (7),2024-02-05T07:40:07+00:00,https://www.koreaherald.com/view.php?ud=20240126000718,"Most Popular Yoon says 'open to talks' but doctors express disappointment Yoon to address nation on medical reform Monday amid attention to possible change to 2,000 quota hike Korea unveils next-generation bullet train Seoul education office to support same-sex schools to turn coed North Korea fires ballistic missile into sea [KH Explains] Korean shipbuilders eye US yards to tap Navy's lucrative repair deals Foreigners must stay in S. Korea for 6 months to be eligible for state health insurance as dependents More women break glass ceiling on financial group boards Magnitude 6.1 earthquake strikes northern Japan Private physicians, med professors start reducing work hours Start your day with a roundup of key stories from The Korea Herald with news and comment on all that’s happening in Korea.  Published : Feb. 5, 2024 - 16:27 Link copied In Korea, the issue of workplace diversity rarely extends to sexual minorities, but some companies -- mostly big exporters with world-class brands and local units of global firms -- have adopted corporate policies that prevent discrimination based on sexual or gender identity. The first company to do so was IBM Korea. In 2011, the Korean unit of the US firm announced a job posting that expressed a preference for hiring individuals from sexual minority groups. Major Korean firms, including Samsung, SK, LG and Posco, prohibit discrimination based on sexual orientation through their company guidelines. Still, Korean workplaces are generally the last place where an LGBTQ+ worker would consider revealing their sexual orientation. In a survey conducted by local civic group Dawoom of 3,431 participants identifying as from sexual minority groups, 66.3 percent of respondents said they were most hesitant to reveal their sexual identity at workplaces, due to fears of violence, threats and harassment. Schools, family environments and public places followed. The same survey asked to whom they came out, and only 7.3 percent of respondents -- the smallest portion -- reported having disclosed their sexual orientation to their boss. The second-smallest portion of respondents, 15.2 percent, said they had come out to colleagues at work. The survey found that 78 percent of respondents shared their sexual orientation with non-sexual minority friends, which was the highest percentage. This portion was followed by mothers, counselors, medical workers and fathers.   Is South Korea really becoming more diverse? The Korea Herald offers a reality check by examining data on representation in the fields of politics, business and society according to gender, age, ability, sexual identity and nationality. A complete version of this series was printed in the Jan. 2 edition of The Korea Herald. �?Ed.    Articles by Shin Ji-hye The Korea Herald by Herald CorporationCopyright Herald Corporation. All Rights Reserved. ",0,,,,,,,,,,,,,,,,,,,,,,,,,,
International Business Machines Corp - Doc re: Form 8-K,2024-02-05T07:02:17+00:00,https://www.marketscreener.com/quote/stock/IBM-4000517/news/International-Business-Machines-Corp-Doc-re-Form-8-K-45881309/?utm_medium=RSS&utm_content=20240205,Forbidden. XID: 149033800 Varnish cache server,0,,,,,,,,,,,,,,,,,,,,,,,,,,
"Scientists create functioning brain cells using 3D printing: Hashtag Trending, Monday February 5th, 2024",2024-02-04T22:53:02+00:00,https://www.itworldcanada.com/article/scientists-create-functioning-brain-cells-using-3d-printing-hashtag-trending-monday-february-5th-2024/558110,"Videos PodcastsBlogsSlideshows Canada moves closer to the EU on addressing issues of digital technology. IBM demonstrates how deep fakes can be a new risk area, in what seems like a scene out of Die Hard, researchers show how a digital highjacking could happen and scientists use 3D printing to create functioning brain cells. All this and more on the, “Master, I’ve got the brain�?edition of Hashtag Trending. I’m your host Jim Love, CIO of IT World Canada and TechNewsDay in the US. Listeners will probably notice that we cover a lot of stories about the EU and its legislation, partly because in key areas, the EU seems to be in the lead with its approach to regulating both AI and big tech �?as opposed to the theatre that we see in the US government. In a recent announcement, it appears that the government of Canada agrees with our assessment. The Minister of Innovation, Science and Industry, the Honourable François-Philippe Champagne, and the European Union (EU) Commissioner for Internal Market, Thierry Breton announced the implementation of a Canada-EU Digital Partnership, which was concluded at the Canada–European Union Summit 2023 held in Canada in November. They issued this joint statement following their virtual meeting: “The Digital Partnership will help the EU and Canada address new challenges in digital transformation that impact research, industry, society and the broader economy. “It aims to focus on increasing cooperation on artificial intelligence (AI), quantum science and semiconductors; public policy related to online platforms; secure international connectivity; and cyber security. These priorities will be discussed at the officials�?level through a Digital Dialogue in February. “On semiconductors, the EU and Canada intend to cooperate to address future disruptions in the semiconductor supply chain by exploring monitoring and early warning mechanisms. They intend to exchange information on public support to the sector. “On AI, the EU and Canada intend to set up regular channels of communication and exchange information through workshops, including on AI governance and international standards. “On quantum science, the EU and Canada will expand mutually beneficial collaboration to accelerate research, development and innovation while promoting jobs and the utilization of quantum technologies in the broader economy. “On online platforms, the EU and Canada intend to continue to cooperate and exchange information on measures to ensure transparency, fairness and accountability and to make the Internet a safer and more inclusive place for users. “On secure and resilient connectivity, the EU and Canada intend to exchange information to encourage the development of secure and high-quality connectivity. The partners will also explore actions to develop secure and high quality connectivity between Europe, North America and Asia, for example, potential routes in the Arctic or North Atlantic. “On cyber security, the EU and Canada intend to collabor...",0,,,,,,,,,,,,,,,,,,,,,,,,,,
"CBI Chargesheets Former Air India CMD, IBM, SAP In Software Purchase Irregularities",2024-02-04T13:25:46+00:00,https://www.ndtvprofit.com/business/cbi-airindia-rpt,"The CBI has filed a charge sheet against the then CMD of Air India, SAP India and IBM in connection with alleged irregularities in procurement of software worth Rs 225 crore by the national carrier in 2011, officials said on Sunday. The CBI has registered the case on the recommendation of the Central Vigilance Commission which found prima facie procedural irregularities in the procurement of the software, according to people in the investigation agency in know of the development. After nearly six years of probe, the CBI has filed a charge sheet against former CMD Air India Arvind Jadhav, IBM India Private Limited, SAP India Private Limited and six others under the IPC section 120-B (criminal conspiracy) and provisions of the Prevention of Corruption Act, they said. The CVC, in the note to the CBI, said that initial probe by Air India's chief vigilance officer shows that the national carrier had selected the Enterprise Resource Planning (ERP) software system from SAP AG without following proper tendering procedure. It was also alleged that there was no approval from the civil aviation ministry even though Air India had claimed that it had made a presentation before the Group of Secretaries on July 9, 2009, and before the Group of Ministers in 2010. The commission had said that Air India had selected the software from the largest ERP provider of the world without justifying the need for the same since already a similar system of Oracle was in operation. It was stated that the Oracle system had some problems but no efforts were apparently made to either set them right or upgrade the existing system. Also, open tender system was not adopted for procurement of new ERP software, the CVC said in the note. ""Instead, the contract was awarded to SAP and IBM on nomination basis.""",-3,,,,,,,,,,,,,,,,,,,,,,,,,,
A physical qubit with built-in error correction,2024-02-02T16:35:53+00:00,https://phys.org/news/2024-02-physical-qubit-built-error.html,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
"Govt Bodies Sign Pact With Google, Meta, IBM To Foster Innovation In India: MoS IT",2024-02-02T16:18:55+00:00,https://www.ndtvprofit.com/business/govt-bodies-sign-pact-with-google-meta-ibm-to-foster-innovation-in-india-mos-it,"Government bodies have signed memoranda of understanding with Google, Facebook-owner Meta and IBM to foster innovation and investment in the country, Parliament was informed on Friday. Minister of State for Electronics and IT Rajeev Chandrasekhar in a written reply to Rajya Sabha said that the government recognizes the potential of emerging technologies and is actively working with the private sector to foster innovation and promote their utilization. ""To foster innovation and investment, Ministry has signed Memorandum of Understanding with various global Indian technology and research names. These agreements aim to enhance India's standing and talent in the emerging technology domain,"" he said. The minister mentioned that MoUs were signed between IBM India and three entities engaged with the Ministry of Electronics and Information Technology in October 2023 to advance and accelerate innovation in AI, semiconductor, and quantum technology for India. He said that a MoU was signed between Google India and Digital India Bhashini Division which outlines a strategic partnership to advance artificial intelligence technology and promote language inclusivity in India in September 2023. In July 2023, India AI and Meta signed an MoU to establish a framework in AI and emerging Technologies and in September 2022, MeitY Startup Hub and Meta collaborated to accelerate XR technology startups in India, he said. ""Our Ministry understands that in May 2018, Google and NITI Aayog signed a Statement of Intent to enhance India's artificial intelligence and machine learning ecosystem,' Chandrasekhar said. He said Google informed NITI Aayog regarding working document towards Responsible AIforALL, that it has developed machine learning applications to tackle significant societal challenges in India, including flood forecasting and diabetic retinopathy. ""In this regard, Google's flood forecasting initiative was first piloted in the Patna region of Bihar in 2018 and then was extended to the whole of India by 2020, covering 200 million people across more than 250,000 square kilometers. Subsequently, Google improved their notification infrastructure and expanded the products to inform affected individuals, by adding better crisis information on Google Maps,"" Chandrasekhar said.",2,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM tells managers to move near an office �?or quit,2024-02-02T15:04:38+00:00,https://financialpost.com/fp-work/ibm-tells-managers-move-near-office-or-quit,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM says generative AI can help automate business actions,2024-02-02T08:29:19+00:00,https://www.zdnet.com/article/ibm-says-generative-ai-can-help-automate-business-actions/#ftag=RSSbaffb68,"Most Popular A big focus of enterprise work these days is to automate human tasks for greater efficiency. Computer giant IBM asks in its most recent research whether generative artificial intelligence (AI), such as large language models (LLMs), can be a stepping stone to automation. Called ""SNAP"", IBM's proposed software framework trains an LLM to generate a prediction of the next action to take place in a business process given all of the events that have come before. Those predictions, in turn, can serve as suggestions for what steps a business can take.  Also: I'm taking AI image courses for free on Udemy with this little trick - and you can too ""SNAP can improve the next activity prediction performance for various BPM [business process management] datasets,"" write Alon Oved and colleagues at IBM Research in a new paper, SNAP: Semantic Stories for Next Activity Prediction, published this week on the arXiv pre-print server.  IBM's work is just one example of a trend toward using LLMs to try to predict the next event or action in a series. Scholars have been doing work with what's called time series data -- data that measures the same variables at different points in time to spot trends. The IBM work doesn't use time series data, but it does focus on the notion of events in sequence and likely outcomes. Also: AI is outperforming our best weather forecasting tech, thanks to DeepMind SNAP is an acronym for ""semantic stories for the next activity prediction"". Next-activity prediction (the NAP part of SNAP) is an existing, decades-old area of systems research. NAP typically uses older forms of AI to predict what will happen next after all the steps up to that point have been input, usually from a log of the business, which is a practice known as ""process mining"". The semantic stories element of SNAP is the part that IBM adds to the framework. The idea is to use the richness of language in programs such as GPT-3 to go beyond the activities of traditional AI programs. The language models can capture more details of a business process, and turn them it into a coherent ""story"" in natural language.  Older AI programs can't handle all the data about business processes, write Oved and team. They ""utilize only the sequence of activities as input to generate a classification model,"" and, ""Rarely are the additional numerical and categorical attributes taken into account within such a framework for predictions."" Also: Why Nvidia is teaching robots to twirl pens and how generative AI is helping An LLM, in contrast, can pick out many more details and mold them into a story. An example is a loan application. The application process contains several steps. The LLM can be fed various items from the database about the loan amount, such as ""amount = $20,000"" and ""request start date = Aug 20, 2023"".  Those data items can be automatically fashioned by the LLM into a natural language narrative, such as: ""The requested loan amount was 20,000$, and it was requested by the...",3,,,,,,,,,,,,,,,,,,,,,,,,,,
International Business Machines Corp - Doc re: Form 8-K,2024-02-02T07:01:19+00:00,https://www.marketscreener.com/quote/stock/IBM-4000517/news/International-Business-Machines-Corp-Doc-re-Form-8-K-45870744/?utm_medium=RSS&utm_content=20240202,Forbidden. XID: 149391279 Varnish cache server,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech companies sign accord to combat AI-generated election trickery,2024-02-17T22:19:05+00:00,https://centraloregondaily.com/election-2024-ai-accord/,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech giants sign voluntary pledge to fight election-related deepfakes,2024-02-16T19:55:45+00:00,https://techcrunch.com/2024/02/16/tech-giants-sign-voluntary-pledge-to-fight-election-related-deepfakes/,"Tech companies are pledging to fight election-related deepfakes as policymakers amp up pressure. Today at the Munich Security Conference, vendors including Microsoft, Meta, Google, Amazon, Adobe and IBM signed an accord signaling their intention to adopt a common framework for responding to AI-generated deepfakes intended to mislead voters. Thirteen other companies, including AI startups OpenAI, Anthropic, Inflection AI, ElevenLabs and Stability AI and social media platforms X (formerly Twitter), TikTok and Snap, joined in signing the accord, along with chipmaker Arm and security firms McAfee and TrendMicro. The undersigned said they’ll use methods to detect and label misleading political deepfakes when they’re created and distributed on their platforms, sharing best practices with one another and providing “swift and proportionate responses�?when deepfakes start to spread. The companies added that they’ll pay special attention to context in responding to deepfakes, aiming to “[safeguard] educational, documentary, artistic, satirical and political expression�?while maintaining transparency with users about their policies on deceptive election content. The accord is effectively toothless and, some critics may say, amounts to little more than virtue signaling �?its measures are voluntary. But the ballyhooing shows a wariness among the tech sector of regulatory crosshairs as they pertain to elections, in a year when 49% of the world’s population will head to the polls in national elections. “There’s no way the tech sector can protect elections by itself from this new type of electoral abuse,�?Brad Smith, vice chair and president of Microsoft, said in a press release. “As we look to the future, it seems to those of us who work at Microsoft that we’ll also need new forms of multistakeholder action �?It’s abundantly clear that the protection of elections [will require] that we all work together.�?No federal law in the U.S. bans deepfakes, election-related or otherwise. But 10 states around the country have enacted statutes criminalizing them, with Minnesota’s being the first to target deepfakes used in political campaigning. Elsewhere, federal agencies have taken what enforcement action they can to combat the spread of deepfakes. This week, the FTC announced that it’s seeking to modify an existing rule that bans the impersonation of businesses or government agencies to cover all consumers, including politicians. And the FCC moved to make AI-voiced robocalls illegal by reinterpreting a rule that prohibits artificial and prerecorded voice message spam. In the European Union, the bloc’s AI Act would require all AI-generated content to be clearly labeled as such. The EU’s also using its Digital Services Act to force the tech industry to curb deepfakes in various forms. Deepfakes continue to proliferate, meanwhile. According to data from Clarity, a deepfake detection firm, the number of deepfakes that have been created increased 900% year over year. Last mo...",1,,,,,,,,,,,,,,,,,,,,,,,,,,
IMARAT Builders Mall welcomes Z Homes partnership,2024-02-15T20:04:00+00:00,https://dailytimes.com.pk/1170801/imarat-builders-mall-welcomes-z-homes-partnership/,"Daily Times 
Your right to know
Tuesday, April 02, 2024
 Pakistan  pr February 16, 2024  IMARAT Builders Mall (IBM), a haven for all things construction and home improvement, and Z Homes, the premium furniture and home décor brand of Zakaria Brothers, today announced a strategic partnership in a contract signing ceremony held at IBM. This collaboration marks a significant step forward in providing customers with a wider selection of exceptional furniture and enhancing the overall homeownership experience in Pakistan. “This partnership signifies a groundbreaking leap towards offering our customers an extensive selection of premium, modern furniture and home décor options at IBM,�?stated Farhan Javed, Group Director IMARAT, who signed the MoU on behalf of IBM. “By bringing Z Homes�?renowned commitment to quality and innovation to our platform, we are enriching homes with style, comfort, and functionality. This aligns with the essence of IMARAT Builders Mall to cater to user preferences, and ultimately, empower individuals to create their dream living spaces.�?Echoing the sentiment, Abdul Wasay, Managing Director, Zakaria Brothers, who signed the MoU on his company’s behalf, said, “We are thrilled to collaborate with IMARAT Builders Mall, a name synonymous with trust and innovation in the construction industry. This partnership allows us to showcase our exquisite Z Homes collection to a wider audience, making premium quality and contemporary designs accessible to all.�?IMARAT Builders Mall, known for its curated selection of building materials and home improvement solutions, has established itself as a one-stop destination for homeowners and builders. By partnering with Z Homes, IBM adds a new dimension to its offerings, providing customers with a seamless experience to furnish their homes with high-quality furniture that complements their construction needs. Z Homes, recognized for its dedication to craftsmanship and design innovation, brings a diverse range of premium furniture to the table. This collaboration between IMARAT Builders Mall and Z Homes promises to significantly enhance the home shopping experience for customers in Pakistan. By combining their expertise and strengths, both entities aim to set a new standard for quality, affordability, and design excellence in the industry, ultimately contributing to the creation of homes that are not only functional but also reflect individual style and personality. 


   


 More Posts from this Category More Posts from this Category More Posts from this Category 


 Home
Lead Stories
Latest News
Editor’s Picks Culture
Life & Style
Featured
Videos Editorials
OP-EDS
Commentary
Advertise Cartoons
Letters
Blogs
Privacy Policy Contact
Company’s Financials
Investor Information
Terms & Conditions Facebook
Twitter
Instagram
Youtube  Copyright © 2024 Daily Times Website Developed By Daily Times Developers",2,,,,,,,,,,,,,,,,,,,,,,,,,,
Indian Companies At Forefront Of AI Deployments: IBM Report,2024-02-15T12:10:37+00:00,https://www.ndtvprofit.com/technology/indian-companies-at-forefront-of-ai-deployments-ibm-report,"As much as 59% of enterprise-scale organisations with over 1,000 employees have artificial intelligence actively in use in their businesses, according to an IBM survey. India leads among all the countries surveyed. The IBM Global AI Adoption Index 2023, conducted by Morning Consult on behalf of IBM, found early adopters are leading the way, with 74% of those Indian enterprises already working with AI, having accelerated their investments in AI in the past two years in areas like research & development and workforce reskilling. Ongoing challenges for AI adoption remain, including hiring employees with the right skillsets and ethical concerns, inhibiting businesses from adopting AI technologies into their operations. Therefore, in 2024, addressing these inhibitors would be a priority, like providing people with the relevant skills to work with AI and having a robust AI governance framework. ""The increase in AI adoption and investments by Indian enterprises is a good indicator that they are already experiencing the benefits from AI,"" Sandip Patel, managing director of IBM India & South Asia, said. ""However, there is still a significant opportunity to accelerate as many businesses are hesitant to move beyond experimentation and deploy AI at scale."" ""To harness its full potential in the coming months, data and AI governance tools are going to be critical for building AI models responsibly that enterprises can trust and confidently adopt. Without the use of governance tools, AI can expose companies to data privacy issues, legal complications, and ethical dilemmas--cases of which we have already seen plaguing many across the world,"" he said. Today, 59% of IT professionals at large organisations report that they have actively deployed AI while an additional 27% are actively exploring using the technology. Similarly, approximately six in 10 IT professionals at enterprises report that their company is actively implementing generative AI and another 34% are exploring it. As much as 74% of IT professionals at companies deploying or exploring AI indicate that their company has accelerated their investments in or rollout of AI in the past 24 months in areas like R&D (67%), reskilling/workforce development (55%) and building proprietary AI solutions (53%). Easier-to-use AI, tools and the need to reduce costs and automate processes are driving AI adoption among surveyed companies. Advances in AI tools that make them more accessible (59%), the need to reduce costs and automate key processes (48%), and the increasing amount of AI embedded into standard off-the-shelf business applications (47%) are the top factors driving AI adoption. The top five barriers hindering successful AI adoption at enterprises, both exploring or deploying AI, are limited AI skills and expertise (30%), lack of tools/platforms for developing AI models (28%), AI projects are too complex or difficult to integrate and scale (27%), ethical concerns (26%) and too much data complexity (25%). The ...",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"‘AI will change the very way we live, learn, work and play�?,2024-02-15T07:02:36+00:00,https://www.siliconrepublic.com/machines/jerome-pesenti-ai-education-meta-ibm-sizzle,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
by Leigh Mc Gowran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 Feb 2024  Sizzle AI founder Jerome Pesenti. With experience leading AI teams for Meta and IBM, Jerome Pesenti knows the potential of this technology, but his current focus is on boosting equity in education.  AI has surged in popularity in recent years, but this is no surprise to Jerome Pesenti, the founder of Sizzle AI. Before his venture into edtech, Pesenti was an influential figure in the world of AI. He was the VP of AI at Meta, where he led the company’s AI team between 2018 and 2022. During this period, the company was working on multiple ambitious AI projects, including universal speech translation and large language models to support AI researchers. Before this, Pesenti also led a global team of researchers and software engineers within IBM Watson, where he helped develop “state-of-the-art software in question and answering, dialog, speech, natural language processing and automated machine translation�? “We built some of the first AI cloud services,�?Pesenti said. Pesenti said one of his passions at Meta was making the company’s products “safer and more valuable to people through the use of AI�? But he also questioned if the technology was “having a positive impact�? “When an AI system is optimised to keep us engaged (doom scrolling), is it making our lives better?�?he said. During the Covid-19 pandemic, Pesenti said he became the primary tutor for his children and saw the “immense, untapped potential�?that AI can bring to education. This prompted him to launch Sizzle AI, which is advertised as a “free AI tutor for everyone�? “My vision was to use what we’ve learned from applying AI algorithms in social media to education to build an app that makes learning personalised, engaging and effective,�?Pesenti said. Sizzle AI launched last August and has reached 100,000 weekly active users, according to Pesenti. He said the company is working to expand what the app can offer and double its team size in 2024. While education is the main focus for Pesenti these days, he still believes in the power of AI across multiple sectors and said the technology will “change the very way we live, learn, work and play�? But he also shared concerns about some of the limitations of AI, noting the “accuracy challenge�?that still exists in these systems. While this technology has surged in popularity since the rise of generative AI chatbots like ChatGPT, there are plenty of examples where these systems make mistakes that are portrayed as fact. A study last year also claimed that AI can trick people into believing false information better than humans can. “Helping billions of users remember AI’s limitations while using it every day has to be top priority,�?Pesenti said. “We will have even bigger questions about privacy," ethical use of AI requiring new legal frameworks that protect those who need it most while not stifling innovation.�?The balance between regulation and allowing innovation has been seen in the development of the EU’s AI Act...""",2
Data and AI Expert Andres Avalos Named Chief Product Officer of OfficeSpace Software to Transform the Workplace Management Category,2024-02-13T15:12:04+00:00,https://financialpost.com/pmn/business-wire-news-releases-pmn/data-and-ai-expert-andres-avalos-named-chief-product-officer-of-officespace-software-to-transform-the-workplace-management-category,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
LinuxONE 4 Express: How IBM's budget mainframe could be right for you,2024-02-12T16:36:50+00:00,https://www.zdnet.com/home-and-office/smart-office/linuxone-4-express-how-ibms-budget-mainframe-could-be-right-for-you/#ftag=RSSbaffb68,"Most Popular When you think of mainframes, you may recall those days of hulking machines with blinking lights and 9-track tape drives spinning. How things have changed. These days, Big Blue's latest  IBM LinuxONE 4 Express, a pre-configured rack mount system, would pass without remark in most small to medium-sized businesses (SMBs). Until they started using it. Then, it would be a different story. Also: A look back at 40 Years of GNU and the Free Software Foundation The IBM LinuxONE 4 Express, the newest member of the Rockhopper mainframe family, comes with up to a maximum of 16 Integrated Facility for Linux (IFLs). These Linux-only system boards are powered by a 4.6GHz IBM 8-core Telum processor. This 7nm architecture chip can support as much as 864GB of memory. Storage? It's a rack mount, so you can add pretty much any storage you like.  The Telum chip also includes an AI coprocessor. The goal is to enable you to use AI to deal with transactions in close to real-time. For example, IBM claims you can use the Telum chip to catch financial transaction fraud before it can be processed. Color me impressed.  The new mainframe is also designed -- when used with IBM's GDPS software and DS8000 series storage with HyperSwap -- to deliver 99.999999% (eight 9s) availability when running Red Hat's be-spoke Kubernetes  OpenShift Container Platform.  Steven Dickens, The Futurum Group VP and practice leader, said: ""With the new LinuxONE 4 Express solution, IBM is uniquely positioned to handle mission-critical workloads with high availability. When you combine this with the system's cybersecurity posture, IBM is well positioned for market traction."" Cybersecurity? The new mini-mainframe comes with IBM Secure Execution for Linux. This is a hardware-based security technology that protects data run in Linux Kernel Virtual Machines (KVM) guests from being viewed or modified by the server environment. With Secure Execution, you can protect individual workloads not only from external attacks but also insider threats. This includes data in use, a particularly critical stage of security for digital assets use cases. Also: Windows security: How to protect your home and small business PCs All these capabilities can be used to run medical imaging applications safely with protected data using AI. For example, health insurance companies could analyze large volumes of medical records in near real-time to validate process claims. You can also use it for such traditional mainframe jobs as workload consolidation: IBM claims that users who move Linux workloads from a comparable x86 server to an IBM LinuxONE 4 Express can save over 52% on their total cost of ownership (TCO) over five years. Moreover, the LinuxONE 4 Express can be used to set up hybrid clouds using Red Hat products. Tina Tarquinio, IBM Z and LinuxONE's VP of product management for IBM Z and LinuxONE, said: ""IBM LinuxONE 4 Express is a chance for startups and small to medium-sized businesses to build an intentional...",3,,,,,,,,,,,,,,,,,,,,,,,,,,
Study: Discontent in retail experiences signal interest in AI-driven shopping,2024-02-11T12:21:32+00:00,https://newsbytes.ph/2024/02/11/study-discontent-in-retail-experiences-signal-interest-in-ai-driven-shopping/,"As the retail landscape faces mounting pressure from evolving consumer expectations and economic headwinds, a new global study from the IBM Institute for Business Value revealed a widening gap between shopper demands and the current retail offering. The third biennial consumer study, “Revolutionize retail with AI everywhere: Customers won’t wait,�?surveyed nearly 20,000 global consumers and revealed a dissatisfaction with retail experiences, with only 9% of consumers surveyed saying they are content with in-store and 14% content with online shopping.  Yet technology could play an important role in enhancing the overall shopping experience, with over half of the respondents indicating they are eager for AI enhancements like virtual assistants (55%) and AI applications (59%) as they shop. Influenced by inflation, six in ten consumers surveyed also say inflation has impacted how they shop, with 62% saying that price is a top reason they switch stores or brands. “In the face of rapidly shifting consumer expectations and the stark realities of today’s economic picture for households, the retail sector is presented with an ongoing challenge �?and an unprecedented opportunity,�?said Luq Niazi, global managing director at IBM. “We are seeing that today’s consumers, faced with more choices and channels than ever, are increasingly making their purchasing decisions based on the cost and the quality of experiences that retailers provide. “The IBM IBV Consumer 2024 Study underscores an opportunity for retailers to integrate AI and other technologies into both digital and physical shopping experiences to meet these changing consumer demands and their economic challenges. “Leveraging advances in AI technologies, retailers can forge ahead into a new era of commerce and fulfilment, leading with innovation to create shopping experiences that are as intuitive, unified, personalized and efficient.�?Noteworthy findings from the study include: © Newsbytes.PH. All rights reserved.",2,,,,,,,,,,,,,,,,,,,,,,,,,,
Today in History: Chess champion Garry Kasparov loses to IBM computer Deep Blue,2024-02-10T10:00:44+00:00,https://www.chicagotribune.com/2024/02/10/today-in-history-chess-champion-garry-kasparov-loses-to-ibm-computer-deep-blue/,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Steel’s Iron Ore & Manganese Mines Bag 14 Awards at MEMC Event,2024-02-24T16:56:52+00:00,https://orissadiary.com/tata-steels-iron-ore-manganese-mines-bag-14-awards-at-memc-event/,"


Orissa Diary - Latest Odisha News | Odisha Breaking News

 Bhubaneswar, February 24, 2024: Tata Steel’s Iron ore and Manganese mines in Odisha have bagged 14 awards at the 25th Mine Environment and Mineral Conservation (MEMC) 2023-24 final day event organised under the aegis of Indian Bureau of Mines (IBM), Bhubaneswar region at Bhubaneswar on Friday. Tata Steel’s Joda East Iron Ore Mine received first prize in Mineral Beneficiation and  Sustainable Development, respectively under Group-1 category. The mine also received 1st prize in the much-coveted Overall Performance, under same category. Similarly, Khondbond Iron and Manganese mine and Katamati Mine awarded 3rd prize in Mineral Beneficiation, and Reclamation and Rehabilitation, respectively under Group-1category. Officials of respective mines received the awards from Piyush Narayan Sharma, Chief Controller of Mines (I/c), Indian Bureau of Mines, who graced the occasion as Chief Guest. In the event, Sukinda Chromite mine won 1st prize in Waste Dump Management while Nilachal Ispat Nigam Limited mine got 3rd prize for same under Group-2 category. In Group-4, Joda West Manganese mine, Bamebari, Guruda & Tiringpahar, Kamarda and Sarubil mines of Tata Steel won various prizes for their noteworthy efforts in  environment and mineral conservation. Among others present on the occasion were Shailendra Kumar, Controller of Mines, IBM,  G Rajesh, Director of Mines & Geology, Govt of Odisha, Sabyasachi Mohanty, Director, Odisha Mining Corporation (OMC), Arun Kumar, Regional Controller of Mines, Bhubaneswar region, Rajesh Kumar, Chief, Joda East Iron Mine, Tata Steel, Shirish Sekhar, Chief, Katamati Iron Mine, Awnish Kumar, Chief, Manganese Group of Mines, Rahul Kishore, Chief, Nilachal Ispat Nigam Limited,  operation heads of all mines, officials, union members and representatives from various mines across the state. Tata Steel is committed to ensuring sustainable mining through its operations spread all over the world. Certified as per the highest international standards, the Company ensures raw material efficiency and conservation through advanced technologies.    Prev Post				 Prof. Vinay Sitapati at ‘Ideas of India�?Summit 3.0: 99% Indians Do Not Believe Constitution Constitutes India Next Post  Dr. Manoj Kumar Sharma, IPS Emphasizes the Importance of Hard Work and Dedication in Learning at ‘Ideas of India�?Summit 3.0  

				Sri Lanka’s Economy Shows Signs of Stabilization, but Poverty to Remain�?		

  

				Nepal’s economy is expected to grow by 3.3% in FY24, driven by revived tourism and a�?		

  

				ACC, Ambuja are ‘India’s Most Trusted Cement Brands�?		

  

				Asia Society India Centre Board Names Sangita Jindal New Chair			

 
		Comments are closed.	 

							Sri Lanka’s Economy Shows Signs of Stabilization,�?					
 

							Nepal’s economy is expected to grow by 3.3% in FY24,�?					
 

							ACC, Ambuja are ‘India’s Most Trusted Cement Brands�?					
 

							Asia Society India ...",0,,,,,,,,,,,,,,,,,,,,,,,,,,
